timestamp,cylinder,size,operation,type,deadline,stream_id
311.2960,459,8192,READ,MULTIMEDIA,344.0640,mm-7
311.2960,443,8192,READ,MULTIMEDIA,344.0640,mm-8
311.2960,499,8192,READ,MULTIMEDIA,344.0640,mm-9
311.2960,446,8192,READ,MULTIMEDIA,344.0640,mm-10
311.2960,399,8192,READ,MULTIMEDIA,344.0640,mm-11
311.2960,112,8192,READ,MULTIMEDIA,344.0640,mm-12
311.2960,260,8192,READ,MULTIMEDIA,344.0640,mm-13
311.2960,149,8192,READ,MULTIMEDIA,344.0640,mm-14
311.2960,261,8192,READ,MULTIMEDIA,344.0640,mm-15
311.2960,142,8192,READ,MULTIMEDIA,344.0640,mm-16
311.2960,294,8192,READ,MULTIMEDIA,344.0640,mm-17
311.2960,377,8192,READ,MULTIMEDIA,344.0640,mm-18
311.2960,461,8192,READ,MULTIMEDIA,344.0640,mm-19
327.6800,236,8192,READ,MULTIMEDIA,360.4480,mm-0
327.6800,348,8192,READ,MULTIMEDIA,360.4480,mm-1
327.6800,488,8192,READ,MULTIMEDIA,360.4480,mm-2
327.6800,161,8192,READ,MULTIMEDIA,360.4480,mm-3
327.6800,126,8192,READ,MULTIMEDIA,360.4480,mm-4
327.6800,266,8192,READ,MULTIMEDIA,360.4480,mm-5
327.6800,250,8192,READ,MULTIMEDIA,360.4480,mm-6
327.6800,460,8192,READ,MULTIMEDIA,360.4480,mm-7
327.6800,444,8192,READ,MULTIMEDIA,360.4480,mm-8
327.6800,181,8192,READ,MULTIMEDIA,360.4480,mm-9
327.6800,447,8192,READ,MULTIMEDIA,360.4480,mm-10
327.6800,400,8192,READ,MULTIMEDIA,360.4480,mm-11
327.6800,113,8192,READ,MULTIMEDIA,360.4480,mm-12
327.6800,261,8192,READ,MULTIMEDIA,360.4480,mm-13
327.6800,150,8192,READ,MULTIMEDIA,360.4480,mm-14
327.6800,262,8192,READ,MULTIMEDIA,360.4480,mm-15
327.6800,143,8192,READ,MULTIMEDIA,360.4480,mm-16
327.6800,295,8192,READ,MULTIMEDIA,360.4480,mm-17
327.6800,378,8192,READ,MULTIMEDIA,360.4480,mm-18
327.6800,462,8192,READ,MULTIMEDIA,360.4480,mm-19
344.0640,237,8192,READ,MULTIMEDIA,376.8320,mm-0
344.0640,349,8192,READ,MULTIMEDIA,376.8320,mm-1
344.0640,489,8192,READ,MULTIMEDIA,376.8320,mm-2
344.0640,162,8192,READ,MULTIMEDIA,376.8320,mm-3
344.0640,127,8192,READ,MULTIMEDIA,376.8320,mm-4
344.0640,267,8192,READ,MULTIMEDIA,376.8320,mm-5
344.0640,251,8192,READ,MULTIMEDIA,376.8320,mm-6
344.0640,461,8192,READ,MULTIMEDIA,376.8320,mm-7
344.0640,445,8192,READ,MULTIMEDIA,376.8320,mm-8
344.0640,182,8192,READ,MULTIMEDIA,376.8320,mm-9
344.0640,448,8192,READ,MULTIMEDIA,376.8320,mm-10
344.0640,401,8192,READ,MULTIMEDIA,376.8320,mm-11
344.0640,114,8192,READ,MULTIMEDIA,376.8320,mm-12
344.0640,262,8192,READ,MULTIMEDIA,376.8320,mm-13
344.0640,151,8192,READ,MULTIMEDIA,376.8320,mm-14
344.0640,263,8192,READ,MULTIMEDIA,376.8320,mm-15
344.0640,144,8192,READ,MULTIMEDIA,376.8320,mm-16
344.0640,296,8192,READ,MULTIMEDIA,376.8320,mm-17
344.0640,361,8192,READ,MULTIMEDIA,376.8320,mm-18
344.0640,463,8192,READ,MULTIMEDIA,376.8320,mm-19
360.4480,238,8192,READ,MULTIMEDIA,393.2160,mm-0
360.4480,350,8192,READ,MULTIMEDIA,393.2160,mm-1
360.4480,320,8192,READ,MULTIMEDIA,393.2160,mm-2
360.4480,163,8192,READ,MULTIMEDIA,393.2160,mm-3
360.4480,128,8192,READ,MULTIMEDIA,393.2160,mm-4
360.4480,268,8192,READ,MULTIMEDIA,393.2160,mm-5
360.4480,252,8192,READ,MULTIMEDIA,393.2160,mm-6
360.4480,462,8192,READ,MULTIMEDIA,393.2160,mm-7
360.4480,446,8192,READ,MULTIMEDIA,393.2160,mm-8
360.4480,183,8192,READ,MULTIMEDIA,393.2160,mm-9
360.4480,449,8192,READ,MULTIMEDIA,393.2160,mm-10
360.4480,20,8192,READ,MULTIMEDIA,393.2160,mm-11
360.4480,115,8192,READ,MULTIMEDIA,393.2160,mm-12
360.4480,263,8192,READ,MULTIMEDIA,393.2160,mm-13
360.4480,152,8192,READ,MULTIMEDIA,393.2160,mm-14
360.4480,264,8192,READ,MULTIMEDIA,393.2160,mm-15
360.4480,145,8192,READ,MULTIMEDIA,393.2160,mm-16
360.4480,297,8192,READ,MULTIMEDIA,393.2160,mm-17
360.4480,340,8192,READ,MULTIMEDIA,393.2160,mm-18
360.4480,464,8192,READ,MULTIMEDIA,393.2160,mm-19
366.8335,166,11167,READ,OLTP,,
376.8320,239,8192,READ,MULTIMEDIA,409.6000,mm-0
376.8320,180,8192,READ,MULTIMEDIA,409.6000,mm-1
376.8320,321,8192,READ,MULTIMEDIA,409.6000,mm-2
376.8320,164,8192,READ,MULTIMEDIA,409.6000,mm-3
376.8320,129,8192,READ,MULTIMEDIA,409.6000,mm-4
376.8320,269,8192,READ,MULTIMEDIA,409.6000,mm-5
376.8320,253,8192,READ,MULTIMEDIA,409.6000,mm-6
376.8320,463,8192,READ,MULTIMEDIA,409.6000,mm-7
376.8320,447,8192,READ,MULTIMEDIA,409.6000,mm-8
376.8320,193,8192,READ,MULTIMEDIA,409.6000,mm-9
376.8320,450,8192,READ,MULTIMEDIA,409.6000,mm-10
376.8320,21,8192,READ,MULTIMEDIA,409.6000,mm-11
376.8320,116,8192,READ,MULTIMEDIA,409.6000,mm-12
376.8320,264,8192,READ,MULTIMEDIA,409.6000,mm-13
376.8320,289,8192,READ,MULTIMEDIA,409.6000,mm-14
376.8320,265,8192,READ,MULTIMEDIA,409.6000,mm-15
376.8320,146,8192,READ,MULTIMEDIA,409.6000,mm-16
376.8320,298,8192,READ,MULTIMEDIA,409.6000,mm-17
376.8320,341,8192,READ,MULTIMEDIA,409.6000,mm-18
376.8320,465,8192,READ,MULTIMEDIA,409.6000,mm-19
383.1983,169,14742,READ,OLTP,,
392.2184,186,4955,READ,OLTP,,
393.2160,107,8192,READ,MULTIMEDIA,425.9840,mm-0
393.2160,181,8192,READ,MULTIMEDIA,425.9840,mm-1
393.2160,322,8192,READ,MULTIMEDIA,425.9840,mm-2
393.2160,165,8192,READ,MULTIMEDIA,425.9840,mm-3
393.2160,130,8192,READ,MULTIMEDIA,425.9840,mm-4
393.2160,270,8192,READ,MULTIMEDIA,425.9840,mm-5
393.2160,254,8192,READ,MULTIMEDIA,425.9840,mm-6
393.2160,464,8192,READ,MULTIMEDIA,425.9840,mm-7
393.2160,187,8192,READ,MULTIMEDIA,425.9840,mm-8
393.2160,194,8192,READ,MULTIMEDIA,425.9840,mm-9
393.2160,451,8192,READ,MULTIMEDIA,425.9840,mm-10
393.2160,22,8192,READ,MULTIMEDIA,425.9840,mm-11
393.2160,117,8192,READ,MULTIMEDIA,425.9840,mm-12
393.2160,265,8192,READ,MULTIMEDIA,425.9840,mm-13
393.2160,290,8192,READ,MULTIMEDIA,425.9840,mm-14
393.2160,266,8192,READ,MULTIMEDIA,425.9840,mm-15
393.2160,147,8192,READ,MULTIMEDIA,425.9840,mm-16
393.2160,334,8192,READ,MULTIMEDIA,425.9840,mm-17
393.2160,342,8192,READ,MULTIMEDIA,425.9840,mm-18
393.2160,466,8192,READ,MULTIMEDIA,425.9840,mm-19
403.1451,169,10390,READ,OLTP,,
408.6268,290,10097,WRITE,OLTP,,
409.6000,108,8192,READ,MULTIMEDIA,442.3680,mm-0
409.6000,182,8192,READ,MULTIMEDIA,442.3680,mm-1
409.6000,323,8192,READ,MULTIMEDIA,442.3680,mm-2
409.6000,166,8192,READ,MULTIMEDIA,442.3680,mm-3
409.6000,407,8192,READ,MULTIMEDIA,442.3680,mm-4
409.6000,271,8192,READ,MULTIMEDIA,442.3680,mm-5
409.6000,255,8192,READ,MULTIMEDIA,442.3680,mm-6
409.6000,465,8192,READ,MULTIMEDIA,442.3680,mm-7
409.6000,188,8192,READ,MULTIMEDIA,442.3680,mm-8
409.6000,195,8192,READ,MULTIMEDIA,442.3680,mm-9
409.6000,452,8192,READ,MULTIMEDIA,442.3680,mm-10
409.6000,23,8192,READ,MULTIMEDIA,442.3680,mm-11
409.6000,118,8192,READ,MULTIMEDIA,442.3680,mm-12
409.6000,266,8192,READ,MULTIMEDIA,442.3680,mm-13
409.6000,291,8192,READ,MULTIMEDIA,442.3680,mm-14
409.6000,267,8192,READ,MULTIMEDIA,442.3680,mm-15
409.6000,148,8192,READ,MULTIMEDIA,442.3680,mm-16
409.6000,72,8192,READ,MULTIMEDIA,442.3680,mm-17
409.6000,343,8192,READ,MULTIMEDIA,442.3680,mm-18
409.6000,467,8192,READ,MULTIMEDIA,442.3680,mm-19
416.3850,168,7907,READ,OLTP,,
425.9840,109,8192,READ,MULTIMEDIA,458.7520,mm-0
425.9840,183,8192,READ,MULTIMEDIA,458.7520,mm-1
425.9840,324,8192,READ,MULTIMEDIA,458.7520,mm-2
425.9840,167,8192,READ,MULTIMEDIA,458.7520,mm-3
425.9840,408,8192,READ,MULTIMEDIA,458.7520,mm-4
425.9840,272,8192,READ,MULTIMEDIA,458.7520,mm-5
425.9840,256,8192,READ,MULTIMEDIA,458.7520,mm-6
425.9840,466,8192,READ,MULTIMEDIA,458.7520,mm-7
425.9840,189,8192,READ,MULTIMEDIA,458.7520,mm-8
425.9840,196,8192,READ,MULTIMEDIA,458.7520,mm-9
425.9840,303,8192,READ,MULTIMEDIA,458.7520,mm-10
425.9840,24,8192,READ,MULTIMEDIA,458.7520,mm-11
425.9840,119,8192,READ,MULTIMEDIA,458.7520,mm-12
425.9840,267,8192,READ,MULTIMEDIA,458.7520,mm-13
425.9840,292,8192,READ,MULTIMEDIA,458.7520,mm-14
425.9840,268,8192,READ,MULTIMEDIA,458.7520,mm-15
425.9840,149,8192,READ,MULTIMEDIA,458.7520,mm-16
425.9840,73,8192,READ,MULTIMEDIA,458.7520,mm-17
425.9840,344,8192,READ,MULTIMEDIA,458.7520,mm-18
425.9840,468,8192,READ,MULTIMEDIA,458.7520,mm-19
442.3680,110,8192,READ,MULTIMEDIA,475.1360,mm-0
442.3680,184,8192,READ,MULTIMEDIA,475.1360,mm-1
442.3680,325,8192,READ,MULTIMEDIA,475.1360,mm-2
442.3680,168,8192,READ,MULTIMEDIA,475.1360,mm-3
442.3680,409,8192,READ,MULTIMEDIA,475.1360,mm-4
442.3680,273,8192,READ,MULTIMEDIA,475.1360,mm-5
442.3680,257,8192,READ,MULTIMEDIA,475.1360,mm-6
442.3680,467,8192,READ,MULTIMEDIA,475.1360,mm-7
442.3680,190,8192,READ,MULTIMEDIA,475.1360,mm-8
442.3680,128,8192,READ,MULTIMEDIA,475.1360,mm-9
442.3680,304,8192,READ,MULTIMEDIA,475.1360,mm-10
442.3680,25,8192,READ,MULTIMEDIA,475.1360,mm-11
442.3680,120,8192,READ,MULTIMEDIA,475.1360,mm-12
442.3680,268,8192,READ,MULTIMEDIA,475.1360,mm-13
442.3680,293,8192,READ,MULTIMEDIA,475.1360,mm-14
442.3680,269,8192,READ,MULTIMEDIA,475.1360,mm-15
442.3680,150,8192,READ,MULTIMEDIA,475.1360,mm-16
442.3680,74,8192,READ,MULTIMEDIA,475.1360,mm-17
442.3680,345,8192,READ,MULTIMEDIA,475.1360,mm-18
442.3680,146,8192,READ,MULTIMEDIA,475.1360,mm-19
458.7520,111,8192,READ,MULTIMEDIA,491.5200,mm-0
458.7520,185,8192,READ,MULTIMEDIA,491.5200,mm-1
458.7520,326,8192,READ,MULTIMEDIA,491.5200,mm-2
458.7520,2,8192,READ,MULTIMEDIA,491.5200,mm-3
458.7520,410,8192,READ,MULTIMEDIA,491.5200,mm-4
458.7520,274,8192,READ,MULTIMEDIA,491.5200,mm-5
458.7520,258,8192,READ,MULTIMEDIA,491.5200,mm-6
458.7520,468,8192,READ,MULTIMEDIA,491.5200,mm-7
458.7520,191,8192,READ,MULTIMEDIA,491.5200,mm-8
458.7520,129,8192,READ,MULTIMEDIA,491.5200,mm-9
458.7520,305,8192,READ,MULTIMEDIA,491.5200,mm-10
458.7520,26,8192,READ,MULTIMEDIA,491.5200,mm-11
458.7520,216,8192,READ,MULTIMEDIA,491.5200,mm-12
458.7520,269,8192,READ,MULTIMEDIA,491.5200,mm-13
458.7520,140,8192,READ,MULTIMEDIA,491.5200,mm-14
458.7520,270,8192,READ,MULTIMEDIA,491.5200,mm-15
458.7520,151,8192,READ,MULTIMEDIA,491.5200,mm-16
458.7520,75,8192,READ,MULTIMEDIA,491.5200,mm-17
458.7520,346,8192,READ,MULTIMEDIA,491.5200,mm-18
458.7520,147,8192,READ,MULTIMEDIA,491.5200,mm-19
475.1360,112,8192,READ,MULTIMEDIA,507.9040,mm-0
475.1360,186,8192,READ,MULTIMEDIA,507.9040,mm-1
475.1360,327,8192,READ,MULTIMEDIA,507.9040,mm-2
475.1360,3,8192,READ,MULTIMEDIA,507.9040,mm-3
475.1360,411,8192,READ,MULTIMEDIA,507.9040,mm-4
475.1360,428,8192,READ,MULTIMEDIA,507.9040,mm-5
475.1360,259,8192,READ,MULTIMEDIA,507.9040,mm-6
475.1360,469,8192,READ,MULTIMEDIA,507.9040,mm-7
475.1360,192,8192,READ,MULTIMEDIA,507.9040,mm-8
475.1360,61,8192,READ,MULTIMEDIA,507.9040,mm-9
475.1360,306,8192,READ,MULTIMEDIA,507.9040,mm-10
475.1360,27,8192,READ,MULTIMEDIA,507.9040,mm-11
475.1360,217,8192,READ,MULTIMEDIA,507.9040,mm-12
475.1360,270,8192,READ,MULTIMEDIA,507.9040,mm-13
475.1360,141,8192,READ,MULTIMEDIA,507.9040,mm-14
475.1360,271,8192,READ,MULTIMEDIA,507.9040,mm-15
475.1360,152,8192,READ,MULTIMEDIA,507.9040,mm-16
475.1360,57,8192,READ,MULTIMEDIA,507.9040,mm-17
475.1360,347,8192,READ,MULTIMEDIA,507.9040,mm-18
475.1360,148,8192,READ,MULTIMEDIA,507.9040,mm-19
478.8560,168,8314,WRITE,OLTP,,
488.7759,170,6191,READ,OLTP,,
512.1743,455,6547,WRITE,OLTP,,
517.2068,180,7762,READ,OLTP,,
530.6719,186,5311,WRITE,OLTP,,
566.1705,167,6423,READ,OLTP,,
587.3022,171,16084,WRITE,OLTP,,
587.3412,55,12256,READ,OLTP,,
598.3678,166,15548,READ,OLTP,,
606.7211,168,13232,READ,OLTP,,
629.1769,180,5319,READ,OLTP,,
635.9782,118,11429,READ,OLTP,,
650.9398,166,14423,WRITE,OLTP,,
696.4550,168,12840,READ,OLTP,,
709.4641,184,7263,READ,OLTP,,
717.7823,183,13291,READ,OLTP,,
765.9549,288,8246,READ,OLTP,,
777.3797,169,11143,READ,OLTP,,
782.1080,186,7948,READ,OLTP,,
812.4911,165,6414,WRITE,OLTP,,
817.8094,166,11906,READ,OLTP,,
820.6490,180,11965,READ,OLTP,,
835.4890,184,4912,WRITE,OLTP,,
854.2166,169,4391,READ,OLTP,,
870.9321,171,14274,WRITE,OLTP,,
891.2788,51,9950,WRITE,OLTP,,
907.0117,166,11983,READ,OLTP,,
929.6050,289,6072,READ,OLTP,,
995.8820,167,7250,READ,OLTP,,
1012.0748,171,12661,WRITE,OLTP,,
1022.3865,167,10409,WRITE,OLTP,,
1036.7721,291,12303,WRITE,OLTP,,
1037.8520,169,7404,READ,OLTP,,
1048.4238,165,8167,READ,OLTP,,
1070.4105,182,8683,WRITE,OLTP,,
1083.7790,167,11279,READ,OLTP,,
1109.3652,170,6268,READ,OLTP,,
1128.3882,170,12838,READ,OLTP,,
1139.9172,290,14546,WRITE,OLTP,,
1152.9609,171,10377,READ,OLTP,,
1160.8028,168,13245,WRITE,OLTP,,
1178.7197,169,7225,READ,OLTP,,
1187.4072,169,10534,WRITE,OLTP,,
1189.5703,171,5483,WRITE,OLTP,,
1222.6236,166,15994,READ,OLTP,,
1263.4294,185,14803,READ,OLTP,,
1307.3030,169,10095,READ,OLTP,,
1308.4201,186,5177,WRITE,OLTP,,
1342.7139,166,5672,READ,OLTP,,
1363.0318,455,6535,READ,OLTP,,
1366.5182,142,12903,READ,OLTP,,
1374.3636,115,13681,READ,OLTP,,
1382.9362,166,13277,READ,OLTP,,
1384.5291,182,4707,READ,OLTP,,
1396.2276,138,13105,READ,OLTP,,
1404.4775,280,5857,READ,OLTP,,
1412.7941,287,9246,READ,OLTP,,
1431.4840,167,8663,READ,OLTP,,
1434.7211,165,12577,READ,OLTP,,
1439.3119,446,5952,READ,OLTP,,
1445.3407,168,11323,READ,OLTP,,
1453.9436,171,4597,READ,OLTP,,
1492.7853,169,10163,WRITE,OLTP,,
1510.7410,169,13622,READ,OLTP,,
1514.1192,171,7226,READ,OLTP,,
1535.1331,171,6221,READ,OLTP,,
1559.4978,166,13236,WRITE,OLTP,,
1690.0802,165,15324,READ,OLTP,,
1692.0406,171,4631,WRITE,OLTP,,
1717.0644,169,4701,READ,OLTP,,
1733.2641,169,12933,READ,OLTP,,
1814.2401,168,7458,READ,OLTP,,
1814.2750,446,15177,READ,OLTP,,
1858.2794,171,11112,READ,OLTP,,
1864.0338,184,5048,WRITE,OLTP,,
1887.5939,165,5321,WRITE,OLTP,,
1901.0144,166,13228,WRITE,OLTP,,
1916.3772,169,9975,WRITE,OLTP,,
1920.8847,168,14147,READ,OLTP,,
1922.6068,183,10079,READ,OLTP,,
1927.4628,171,12834,READ,OLTP,,
1928.2541,165,11470,WRITE,OLTP,,
1953.7290,171,7194,WRITE,OLTP,,
1959.3050,58,15476,WRITE,OLTP,,
1978.5121,171,9568,READ,OLTP,,
1993.0316,167,9116,READ,OLTP,,
1998.5506,169,14280,READ,OLTP,,
2005.7042,167,15264,WRITE,OLTP,,
2007.4710,168,7853,READ,OLTP,,
2029.8940,112,6778,WRITE,OLTP,,
2040.9644,55,4769,WRITE,OLTP,,
2044.8283,170,12128,READ,OLTP,,
2050.5778,169,11133,READ,OLTP,,
2058.6473,166,9362,WRITE,OLTP,,
2070.9492,168,10084,READ,OLTP,,
2082.3444,171,13631,WRITE,OLTP,,
2131.3247,171,8321,READ,OLTP,,
2135.2413,287,10494,READ,OLTP,,
2153.8231,165,13667,READ,OLTP,,
2167.2204,171,14587,READ,OLTP,,
2174.2672,288,13282,WRITE,OLTP,,
2199.2033,171,5998,WRITE,OLTP,,
2232.6707,171,7603,WRITE,OLTP,,
2281.0364,168,7342,WRITE,OLTP,,
2287.6678,170,10923,READ,OLTP,,
2329.6361,171,10787,WRITE,OLTP,,
2338.6691,171,13907,WRITE,OLTP,,
2340.0439,446,11896,WRITE,OLTP,,
2378.5217,170,11820,READ,OLTP,,
2409.9125,165,8754,READ,OLTP,,
2415.2374,167,9745,READ,OLTP,,
2431.0858,170,13967,READ,OLTP,,
2431.9999,168,4428,READ,OLTP,,
2444.0056,168,8746,READ,OLTP,,
2469.6903,448,12682,READ,OLTP,,
2543.2837,170,15569,READ,OLTP,,
2544.1103,166,4482,READ,OLTP,,
2579.3923,168,15535,READ,OLTP,,
2602.3851,456,9108,WRITE,OLTP,,
2603.6303,171,4620,WRITE,OLTP,,
2624.3897,450,5315,READ,OLTP,,
2636.2775,182,11977,WRITE,OLTP,,
2644.4193,169,11468,WRITE,OLTP,,
2684.3851,57,14669,WRITE,OLTP,,
2705.8864,452,16372,WRITE,OLTP,,
2737.4823,170,4716,READ,OLTP,,
2862.6152,166,12578,READ,OLTP,,
2909.2036,294,13169,READ,OLTP,,
2956.1611,169,11029,READ,OLTP,,
3017.1721,167,11257,READ,OLTP,,
3055.0129,166,11102,READ,OLTP,,
3059.1481,166,10452,READ,OLTP,,
3073.8303,171,4611,READ,OLTP,,
3087.8602,60,7459,READ,OLTP,,
3102.7674,60,13764,READ,OLTP,,
3133.2241,182,13125,READ,OLTP,,
3151.8900,169,12600,READ,OLTP,,
3165.1470,181,6803,WRITE,OLTP,,
3199.9590,181,5760,READ,OLTP,,
3210.0263,168,6338,WRITE,OLTP,,
3225.4168,170,9566,WRITE,OLTP,,
3241.4241,182,8395,READ,OLTP,,
3258.9736,169,13164,WRITE,OLTP,,
3260.1622,287,16277,WRITE,OLTP,,
3264.9745,170,16026,WRITE,OLTP,,
3266.2776,184,9083,READ,OLTP,,
3309.9451,113,11917,READ,OLTP,,
3324.0736,182,5854,READ,OLTP,,
3347.8939,182,10681,WRITE,OLTP,,
3363.9940,165,9009,READ,OLTP,,
3376.4686,171,6471,WRITE,OLTP,,
3387.7477,167,13503,READ,OLTP,,
3399.7455,170,4101,READ,OLTP,,
3421.9272,447,11766,READ,OLTP,,
3453.1338,453,13082,READ,OLTP,,
3458.6190,166,12919,READ,OLTP,,
3466.8502,170,12775,READ,OLTP,,
3470.3182,283,14248,READ,OLTP,,
3476.3660,171,6214,READ,OLTP,,
3478.1822,165,7671,READ,OLTP,,
3529.0617,167,12531,WRITE,OLTP,,
3600.7007,167,8362,READ,OLTP,,
3609.8768,171,13267,READ,OLTP,,
3632.2604,454,14632,READ,OLTP,,
3633.3566,186,14082,READ,OLTP,,
3649.8232,171,8793,READ,OLTP,,
3696.3860,451,10769,READ,OLTP,,
3700.1572,165,10393,READ,OLTP,,
3702.1805,168,11218,READ,OLTP,,
3717.7049,452,14334,READ,OLTP,,
3745.1198,449,15753,READ,OLTP,,
3747.7513,167,11829,READ,OLTP,,
3757.9517,182,8259,READ,OLTP,,
3759.6431,451,15317,READ,OLTP,,
3845.0814,180,4454,READ,OLTP,,
3847.6337,168,4276,READ,OLTP,,
3850.8696,62,1048576,READ,OLAP,,
3851.3696,63,1048576,READ,OLAP,,
3851.8696,64,1048576,READ,OLAP,,
3852.3696,65,1048576,READ,OLAP,,
3852.8696,66,1048576,READ,OLAP,,
3853.3696,67,1048576,READ,OLAP,,
3853.8696,68,1048576,READ,OLAP,,
3854.3696,69,1048576,READ,OLAP,,
3854.6009,171,9842,READ,OLTP,,
3854.8696,70,1048576,READ,OLAP,,
3855.3696,71,1048576,READ,OLAP,,
3855.8696,72,1048576,READ,OLAP,,
3856.3696,73,1048576,READ,OLAP,,
3856.8696,74,1048576,READ,OLAP,,
3856.9699,86,1048576,READ,OLAP,,
3857.3696,75,1048576,READ,OLAP,,
3857.4699,87,1048576,READ,OLAP,,
3857.7581,171,11711,WRITE,OLTP,,
3857.8696,76,1048576,READ,OLAP,,
3857.9699,88,1048576,READ,OLAP,,
3858.3696,77,1048576,READ,OLAP,,
3858.4699,89,1048576,READ,OLAP,,
3858.8696,78,1048576,READ,OLAP,,
3858.9699,90,1048576,READ,OLAP,,
3859.3696,79,1048576,READ,OLAP,,
3859.4699,91,1048576,READ,OLAP,,
3859.8696,80,1048576,READ,OLAP,,
3859.9699,92,1048576,READ,OLAP,,
3860.3696,81,1048576,READ,OLAP,,
3860.4699,93,1048576,READ,OLAP,,
3860.8696,82,1048576,READ,OLAP,,
3860.9699,94,1048576,READ,OLAP,,
3861.3696,83,1048576,READ,OLAP,,
3861.4699,95,1048576,READ,OLAP,,
3861.8696,84,1048576,READ,OLAP,,
3861.9699,96,1048576,READ,OLAP,,
3862.3696,85,1048576,READ,OLAP,,
3862.4699,97,1048576,READ,OLAP,,
3862.8696,86,1048576,READ,OLAP,,
3862.9699,98,1048576,READ,OLAP,,
3863.3696,87,1048576,READ,OLAP,,
3863.4699,99,1048576,READ,OLAP,,
3863.8696,88,1048576,READ,OLAP,,
3863.9699,100,1048576,READ,OLAP,,
3864.3696,89,1048576,READ,OLAP,,
3864.4699,101,1048576,READ,OLAP,,
3864.8696,90,1048576,READ,OLAP,,
3864.9699,102,1048576,READ,OLAP,,
3865.3696,91,1048576,READ,OLAP,,
3865.4699,103,1048576,READ,OLAP,,
3865.8696,92,1048576,READ,OLAP,,
3865.9699,104,1048576,READ,OLAP,,
3866.3696,93,1048576,READ,OLAP,,
3866.4699,105,1048576,READ,OLAP,,
3866.8696,94,1048576,READ,OLAP,,
3866.9699,106,1048576,READ,OLAP,,
3867.3696,95,1048576,READ,OLAP,,
3867.4699,107,1048576,READ,OLAP,,
3867.8696,96,1048576,READ,OLAP,,
3867.9699,108,1048576,READ,OLAP,,
3868.3696,97,1048576,READ,OLAP,,
3868.4699,109,1048576,READ,OLAP,,
3868.8696,98,1048576,READ,OLAP,,
3868.9699,110,1048576,READ,OLAP,,
3869.3696,99,1048576,READ,OLAP,,
3869.4699,111,1048576,READ,OLAP,,
3869.8696,100,1048576,READ,OLAP,,
3869.9699,112,1048576,READ,OLAP,,
3870.3696,101,1048576,READ,OLAP,,
3870.4699,113,1048576,READ,OLAP,,
3870.9699,114,1048576,READ,OLAP,,
3871.4699,115,1048576,READ,OLAP,,
3871.9699,116,1048576,READ,OLAP,,
3872.4699,117,1048576,READ,OLAP,,
3872.9699,118,1048576,READ,OLAP,,
3873.4699,119,1048576,READ,OLAP,,
3873.9699,120,1048576,READ,OLAP,,
3874.4699,121,1048576,READ,OLAP,,
3874.9699,122,1048576,READ,OLAP,,
3875.4699,123,1048576,READ,OLAP,,
3875.9699,124,1048576,READ,OLAP,,
3876.4699,125,1048576,READ,OLAP,,
3898.8999,109,1048576,READ,OLAP,,
3899.3999,110,1048576,READ,OLAP,,
3899.8999,111,1048576,READ,OLAP,,
3900.3999,112,1048576,READ,OLAP,,
3900.8999,113,1048576,READ,OLAP,,
3901.3999,114,1048576,READ,OLAP,,
3901.5144,289,11164,READ,OLTP,,
3901.8999,115,1048576,READ,OLAP,,
3902.3999,116,1048576,READ,OLAP,,
3902.8999,117,1048576,READ,OLAP,,
3903.3999,118,1048576,READ,OLAP,,
3903.8999,119,1048576,READ,OLAP,,
3904.3999,120,1048576,READ,OLAP,,
3904.8999,121,1048576,READ,OLAP,,
3905.3999,122,1048576,READ,OLAP,,
3905.8999,123,1048576,READ,OLAP,,
3906.3999,124,1048576,READ,OLAP,,
3906.8999,125,1048576,READ,OLAP,,
3907.3999,126,1048576,READ,OLAP,,
3907.8999,127,1048576,READ,OLAP,,
3908.3999,128,1048576,READ,OLAP,,
3908.8999,129,1048576,READ,OLAP,,
3909.3999,130,1048576,READ,OLAP,,
3909.8999,131,1048576,READ,OLAP,,
3910.3999,132,1048576,READ,OLAP,,
3910.8999,133,1048576,READ,OLAP,,
3911.3999,134,1048576,READ,OLAP,,
3911.8999,135,1048576,READ,OLAP,,
3912.3999,136,1048576,READ,OLAP,,
3912.8999,137,1048576,READ,OLAP,,
3913.3999,138,1048576,READ,OLAP,,
3913.8999,139,1048576,READ,OLAP,,
3914.3999,140,1048576,READ,OLAP,,
3914.8999,141,1048576,READ,OLAP,,
3915.2382,165,10365,WRITE,OLTP,,
3915.3999,142,1048576,READ,OLAP,,
3915.8999,143,1048576,READ,OLAP,,
3916.3999,144,1048576,READ,OLAP,,
3916.8999,145,1048576,READ,OLAP,,
3917.3999,146,1048576,READ,OLAP,,
3917.8999,147,1048576,READ,OLAP,,
3918.3999,148,1048576,READ,OLAP,,
3926.2194,171,11674,READ,OLTP,,
3955.4880,170,9144,READ,OLTP,,
3980.5279,168,13754,WRITE,OLTP,,
3982.8054,113,7735,READ,OLTP,,
3997.2449,168,4503,READ,OLTP,,
4028.0883,171,8722,READ,OLTP,,
4036.9474,169,15063,WRITE,OLTP,,
4048.9443,166,14145,READ,OLTP,,
4050.0272,168,13243,READ,OLTP,,
4050.1040,165,9950,READ,OLTP,,
4051.2724,168,5279,READ,OLTP,,
4055.5256,451,6799,READ,OLTP,,
4056.5179,167,11257,READ,OLTP,,
4076.9859,171,12621,WRITE,OLTP,,
